model,IFEval,BBH,MATH_Lvl5,GPQA,MUSR,MMLU-PRO
JayHyeon/Qwen_0.5-MDPO_0.5_7e-7-3ep_0alp_0lam,0.1977818853974122,0.3105363652143725,0.0445619335347432,0.2709731543624161,0.328042328042328,0.15641622340425532
JayHyeon/Qwen_0.5-MDPO_0.7_3e-6-3ep_0alp_0lam,0.1922365988909427,0.32008331886825203,0.04380664652567976,0.2751677852348993,0.3306878306878307,0.15383976063829788
JayHyeon/Qwen_0.5-MDPO_0.7_5e-7-3ep_0alp_0lam,0.19038817005545286,0.31609095643117513,0.03851963746223565,0.26677852348993286,0.32671957671957674,0.15724734042553193
JayHyeon/Qwen_0.5-MDPO_0.9_5e-7-3ep_0alp_0lam,0.21072088724584104,0.31574379448012496,0.04758308157099698,0.26593959731543626,0.32275132275132273,0.15741356382978725
JayHyeon/Qwen_0.5-VDPO_3e-6-1ep_3vpo_const,0.18484288354898337,0.3150494705780246,0.0377643504531722,0.25419463087248323,0.33201058201058203,0.1558344414893617
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_0alp_0lam,0.1977818853974122,0.32008331886825203,0.052870090634441085,0.27181208053691275,0.32275132275132273,0.15949135638297873
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_10vpo_const,0.20147874306839186,0.3219927095990279,0.04909365558912387,0.276006711409396,0.32275132275132273,0.15965757978723405
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_1vpo_const,0.1922365988909427,0.32216629057455304,0.06042296072507553,0.2751677852348993,0.32407407407407407,0.15866023936170212
JayHyeon/Qwen_0.5-VDPO_5e-7-1ep_3vpo_const,0.19038817005545286,0.32112480472140253,0.04682779456193353,0.2709731543624161,0.3201058201058201,0.1589095744680851
JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_0alp_0lam,0.1922365988909427,0.3239021003298039,0.04984894259818731,0.2751677852348993,0.3201058201058201,0.15866023936170212
JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_1vpo_const,0.18114602587800369,0.32407568130532893,0.0581570996978852,0.2726510067114094,0.32671957671957674,0.15625
JayHyeon/Qwen_0.5-VDPO_5e-7-3ep_3vpo_const,0.19963031423290203,0.32181912862350287,0.05362537764350453,0.2785234899328859,0.32275132275132273,0.15799534574468085
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_0alp_0lam,0.20517560073937152,0.3292831105710814,0.07099697885196375,0.2676174496644295,0.31613756613756616,0.16339760638297873
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_10vpo_const,0.21072088724584104,0.3282416247179309,0.07401812688821752,0.2751677852348993,0.3201058201058201,0.1634807180851064
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_1vpo_const,0.1866913123844732,0.32910952959555634,0.06797583081570997,0.26426174496644295,0.3201058201058201,0.16489361702127658
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_30vpo_const,0.19593345656192238,0.32667939593820516,0.07401812688821752,0.26929530201342283,0.32142857142857145,0.16339760638297873
JayHyeon/Qwen_0.5-VIPO_5e-7-1ep_3vpo_const,0.20517560073937152,0.32806804374240583,0.0649546827794562,0.2701342281879195,0.31613756613756616,0.1651429521276596
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_0alp_0lam,0.23475046210720887,0.319909737892727,0.06268882175226587,0.2684563758389262,0.31084656084656087,0.1590757978723404
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_10vpo_const,0.22735674676524953,0.3235549383787537,0.07250755287009064,0.2751677852348993,0.30952380952380953,0.15816156914893617
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_1vpo_const,0.22735674676524953,0.32181912862350287,0.07477341389728097,0.2802013422818792,0.3134920634920635,0.16090425531914893
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_30vpo_const,0.22735674676524953,0.3233813574032286,0.0770392749244713,0.27348993288590606,0.31216931216931215,0.15741356382978725
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_3vpo_const,0.22365988909426987,0.3219927095990279,0.0702416918429003,0.27348993288590606,0.3082010582010582,0.15915890957446807
JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.1,0.18114602587800369,0.32268703350112826,0.0513595166163142,0.27768456375838924,0.32142857142857145,0.1573304521276596
JayHyeon/Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.3,0.19038817005545286,0.31921541399062664,0.04607250755287009,0.28104026845637586,0.32671957671957674,0.1566655585106383
JayHyeon/Qwen_0.5-rDPO_3e-6-1ep_0vpo_const_0.1,0.1645101663585952,0.32581149106057977,0.04758308157099698,0.2575503355704698,0.30158730158730157,0.14960106382978725
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.1,0.1977818853974122,0.32372851935427877,0.052870090634441085,0.2709731543624161,0.31746031746031744,0.16090425531914893
JayHyeon/Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,0.2144177449168207,0.32303419545217843,0.04607250755287009,0.25083892617449666,0.3082010582010582,0.15965757978723405
Jimmy19991222/Llama-3-Instruct-8B-SimPO-v0.2,0.5970425138632163,0.49696233292831105,0.061933534743202415,0.3145973154362416,0.4007936507936508,0.3686003989361702
Jimmy19991222/llama-3-8b-instruct-gapo-v2-bert-f1-beta10-gamma0.3-lr1.0e-6-1minus-rerun,0.6192236598890942,0.486373893421281,0.06042296072507553,0.29446308724832215,0.40343915343915343,0.36336436170212766
Jimmy19991222/llama-3-8b-instruct-gapo-v2-bert_f1-beta10-gamma0.3-lr1.0e-6-scale-log,0.5988909426987061,0.4924492275646589,0.054380664652567974,0.30453020134228187,0.3994708994708995,0.3657746010638298
Jimmy19991222/llama-3-8b-instruct-gapo-v2-bert_p-beta10-gamma0.3-lr1.0e-6-scale-log,0.5711645101663586,0.49019267488283286,0.0649546827794562,0.2860738255033557,0.39285714285714285,0.3611203457446808
Jimmy19991222/llama-3-8b-instruct-gapo-v2-bleu-beta0.1-no-length-scale-gamma0.4,0.5674676524953789,0.4966151709772609,0.0513595166163142,0.29278523489932884,0.4007936507936508,0.3544714095744681
Jimmy19991222/llama-3-8b-instruct-gapo-v2-rouge2-beta10-1minus-gamma0.3-rerun,0.6136783733826248,0.49314355146675926,0.06117824773413897,0.3062080536912752,0.39814814814814814,0.3657746010638298
Jimmy19991222/llama-3-8b-instruct-gapo-v2-rouge2-beta10-gamma0.3-lr1.0e-6-scale-log,0.609981515711645,0.4907134178094081,0.06570996978851963,0.3036912751677852,0.3994708994708995,0.3664394946808511
Jimmy19991222/llama-3-8b-instruct-gapo-v2-rougeL-beta10-gamma0.3-lr1.0e-6-scale-log,0.5933456561922366,0.4938378753688596,0.06419939577039276,0.30201342281879195,0.3955026455026455,0.37109375
Joseph717171/Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32,0.5656192236598891,0.5164034021871203,0.0513595166163142,0.2827181208053691,0.4365079365079365,0.31441156914893614
Joseph717171/Llama-3.1-SuperNova-8B-Lite_TIES_with_Base,0.7763401109057301,0.5110223919458428,0.18353474320241692,0.30956375838926176,0.41005291005291006,0.38804853723404253
Josephgflowers/Cinder-Phi-2-V1-F16-gguf,0.18114602587800369,0.4372504773476827,0.02416918429003021,0.28187919463087246,0.3425925925925926,0.2160904255319149
Josephgflowers/Differential-Attention-Liquid-Metal-Tinyllama,0.1756007393715342,0.2891859052247874,0.0324773413897281,0.25083892617449666,0.33465608465608465,0.12142619680851063
Josephgflowers/TinyLlama-Cinder-Agent-v1,0.21256931608133087,0.30932129838569694,0.03474320241691843,0.24412751677852348,0.3386243386243386,0.11610704787234043
Josephgflowers/TinyLlama-v1.1-Cinders-World,0.19408502772643252,0.29647630619684084,0.03474320241691843,0.24412751677852348,0.33465608465608465,0.11984707446808511
Josephgflowers/TinyLlama_v1.1_math_code-world-test-1,0.0036968576709796672,0.31209859399409823,0.019637462235649546,0.23406040268456377,0.3492063492063492,0.11319813829787234
Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,0.1589648798521257,0.30498177399756987,0.06722054380664652,0.2348993288590604,0.3333333333333333,0.10862699468085106
Josephgflowers/Tinyllama-r1,0.15526802218114602,0.2982121159520916,0.0324773413897281,0.25671140939597314,0.3306878306878307,0.11344747340425532
JungZoona/T3Q-Qwen2.5-14B-Instruct-1M-e3,0.6950092421441775,0.7576809581669849,0.2862537764350453,0.41694630872483224,0.58994708994709,0.5884308510638298
JungZoona/T3Q-qwen2.5-14b-v1.0-e3,0.6950092421441775,0.7576809581669849,0.2862537764350453,0.41694630872483224,0.58994708994709,0.5884308510638298
Junhoee/Qwen-Megumin,0.6728280961182994,0.5259503558409998,0.4901812688821752,0.2961409395973154,0.3968253968253968,0.41988031914893614
KSU-HW-SEC/Llama3-70b-SVA-FT-1415,0.5693160813308688,0.6646415552855407,0.21978851963746224,0.375,0.455026455026455,0.5242686170212766
KSU-HW-SEC/Llama3-70b-SVA-FT-500,0.5711645101663586,0.6684603367470925,0.21374622356495468,0.3808724832214765,0.4497354497354497,0.522689494680851
KSU-HW-SEC/Llama3-70b-SVA-FT-final,0.5674676524953789,0.6646415552855407,0.21978851963746224,0.375,0.455026455026455,0.5242686170212766
KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,0.6802218114602587,0.6891164728345773,0.32099697885196377,0.3959731543624161,0.4576719576719577,0.5251828457446809
Khetterman/DarkAtom-12B-v3,0.5656192236598891,0.5120638777989932,0.11102719033232629,0.2978187919463087,0.44576719576719576,0.3546376329787234
Khetterman/Kosmos-8B-v1,0.3438077634011091,0.5216108314528728,0.09894259818731117,0.2986577181208054,0.3915343915343915,0.366938164893617
Kimargin/GPT-NEO-1.3B-wiki,0.12754158964879853,0.29890643985419196,0.014350453172205438,0.24496644295302014,0.38756613756613756,0.10987367021276596
KingNish/Qwen2.5-0.5b-Test-ft,0.19963031423290203,0.32112480472140253,0.035498489425981876,0.2634228187919463,0.3412698412698413,0.16888297872340424
KingNish/Reasoning-0.5b,0.16266173752310537,0.33310189203263324,0.02190332326283988,0.2676174496644295,0.3505291005291005,0.16414561170212766
KingNish/Reasoning-Llama-3b-v0.1,0.5674676524953789,0.4332581149106058,0.1299093655589124,0.25922818791946306,0.31613756613756616,0.3029421542553192
KingNish/qwen-1b-continued-v2.1,0.06469500924214418,0.3006422496094428,0.00906344410876133,0.2676174496644295,0.414021164021164,0.1278257978723404
KingNish/qwen-1b-continued-v2.2,0.09426987060998152,0.30133657351154314,0.015105740181268883,0.25671140939597314,0.3505291005291005,0.1262466755319149
KingNish/qwen-1b-continued-v2,0.10351201478743069,0.3075854886304461,0.010574018126888218,0.25,0.3386243386243386,0.11926529255319149
KingNish/qwen-1b-continued,0.07948243992606285,0.29543482034369034,0.00906344410876133,0.2676174496644295,0.38492063492063494,0.1260804521276596
Kquant03/CognitiveFusion2-4x7B-BF16,0.3068391866913124,0.40878319736156915,0.05740181268882175,0.2860738255033557,0.414021164021164,0.27925531914893614
Kquant03/L3-Pneuma-8B,0.17744916820702403,0.49401145634438465,0.05060422960725076,0.3070469798657718,0.4166666666666667,0.31840093085106386
Krystalan/DRT-o1-14B,0.33271719038817005,0.6356535323728519,0.4826283987915408,0.3523489932885906,0.47883597883597884,0.5178690159574468
Krystalan/DRT-o1-7B,0.32162661737523107,0.5455650060753341,0.4478851963746224,0.3213087248322148,0.5079365079365079,0.41514295212765956
Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,0.39371534195933455,0.39697969102586356,0.06646525679758308,0.2961409395973154,0.42724867724867727,0.2824135638297872
Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,0.36229205175600737,0.49713591390383616,0.08081570996978851,0.3028523489932886,0.4060846560846561,0.379155585106383
Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,0.4676524953789279,0.45356708904704046,0.04833836858006042,0.23909395973154363,0.36904761904761907,0.3056848404255319
Kukedlc/NeuralSynthesis-7B-v0.1,0.35489833641404805,0.5120638777989932,0.0634441087613293,0.28104026845637586,0.43253968253968256,0.304936835106383
Kukedlc/NeuralSynthesis-7B-v0.3,0.3456561922365989,0.5113695538968929,0.07779456193353475,0.2802013422818792,0.43386243386243384,0.30501994680851063
Kukedlc/NeuralSynthesis-7b-v0.4-slerp,0.3290203327171904,0.5120638777989932,0.06268882175226587,0.27768456375838924,0.43253968253968256,0.3042719414893617
Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,0.3456561922365989,0.5591043221662906,0.2726586102719033,0.32046979865771813,0.4775132275132275,0.4363364361702128
Kumar955/Hemanth-llm,0.4454713493530499,0.5195278597465718,0.0702416918429003,0.2827181208053691,0.44841269841269843,0.3112533244680851
L-RAGE/3_PRYMMAL-ECE-7B-SLERP-V1,0.19593345656192238,0.4185037319909738,0.10800604229607251,0.28187919463087246,0.3835978835978836,0.29247007978723405
LEESM/llama-2-7b-hf-lora-oki100p,0.18484288354898337,0.3471619510501649,0.01661631419939577,0.26929530201342283,0.36772486772486773,0.18558843085106383
LEESM/llama-2-7b-hf-lora-oki10p,0.16266173752310537,0.35098073251171674,0.01661631419939577,0.25419463087248323,0.34656084656084657,0.16788563829787234
LEESM/llama-3-8b-bnb-4b-kowiki231101,0.11275415896487985,0.41173407394549555,0.013595166163141994,0.2709731543624161,0.3544973544973545,0.24251994680851063
LEESM/llama-3-Korean-Bllossom-8B-trexlab-oki10p,0.15526802218114602,0.4313487241798299,0.04682779456193353,0.2751677852348993,0.3862433862433862,0.3176529255319149
LGAI-EXAONE/EXAONE-3.0-7.8B-Instruct,0.678373382624769,0.41433778857837184,0.30438066465256797,0.26593959731543626,0.36507936507936506,0.35771276595744683
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,0.7615526802218114,0.4072209685818434,0.3678247734138973,0.26593959731543626,0.36507936507936506,0.32804188829787234
LGAI-EXAONE/EXAONE-3.5-32B-Instruct,0.8114602587800369,0.5735115431348724,0.5128398791540786,0.287751677852349,0.37962962962962965,0.4636801861702128
LGAI-EXAONE/EXAONE-3.5-7.8B-Instruct,0.7818853974121996,0.4730081583058497,0.47507552870090636,0.2575503355704698,0.376984126984127,0.4133144946808511
LLM360/K2-Chat,0.4584103512014787,0.5337614997396285,0.10347432024169184,0.3062080536912752,0.45634920634920634,0.3371010638297872
LLM360/K2,0.16266173752310537,0.49592084707516054,0.027190332326283987,0.27684563758389263,0.3968253968253968,0.30044880319148937
LLM4Binary/llm4decompile-1.3b-v2,0.16820702402957485,0.32424926228085404,0.01283987915407855,0.23573825503355705,0.4060846560846561,0.12092752659574468
Lambent/qwen2.5-reinstruct-alternate-lumen-14B,0.4048059149722736,0.6438118382225309,0.4622356495468278,0.3766778523489933,0.47619047619047616,0.538813164893617
Langboat/Mengzi3-8B-Chat,0.4584103512014787,0.4657177573337962,0.09063444108761329,0.27432885906040266,0.4074074074074074,0.31416223404255317
Lawnakk/BBA100,0.14417744916820702,0.2789446276688075,0.009818731117824773,0.24412751677852348,0.4007936507936508,0.11220079787234043
Lawnakk/BBALAW1.0,0.08317929759704251,0.27946537059538273,0.0,0.2558724832214765,0.35185185185185186,0.11278257978723404
Lawnakk/BBALAW1.2,0.08502772643253234,0.277903141815657,0.0,0.26426174496644295,0.35714285714285715,0.11053856382978723
Lawnakk/BBALAW1.3,0.08502772643253234,0.2792917896198577,0.0,0.2609060402684564,0.3611111111111111,0.109375
Lawnakk/BBALAW1.6,0.46395563770794823,0.5530289880229127,0.36027190332326287,0.3238255033557047,0.4365079365079365,0.45071476063829785
Lawnakk/BBALAW1.61,0.5175600739371534,0.5523346641208123,0.36631419939577037,0.31711409395973156,0.4351851851851852,0.4470578457446808
Lawnakk/BBALAW1.62,0.45286506469500926,0.5544176358271133,0.2824773413897281,0.3196308724832215,0.43386243386243384,0.45445478723404253
Lawnakk/BBALAW1.63,0.36229205175600737,0.551466759243187,0.37009063444108764,0.31208053691275167,0.4298941798941799,0.4470578457446808
Lawnakk/BBALAW1.64,0.09426987060998152,0.27269571254990455,0.0,0.2483221476510067,0.3439153439153439,0.11153590425531915
Lawnakk/BBALAW1,0.1256931608133087,0.2838048949835098,0.009818731117824773,0.24328859060402686,0.414021164021164,0.11211768617021277
LenguajeNaturalAI/leniachat-gemma-2b-v0,0.1589648798521257,0.30428745009546954,0.011329305135951661,0.26593959731543626,0.36507936507936506,0.11702127659574468
LenguajeNaturalAI/leniachat-qwen2-1.5B-v0,0.15526802218114602,0.3666030203089741,0.01283987915407855,0.26174496644295303,0.37433862433862436,0.18799867021276595
LeroyDyer/CheckPoint_A,0.38817005545286504,0.4726609963547995,0.05891238670694864,0.2835570469798658,0.421957671957672,0.28798204787234044
LeroyDyer/CheckPoint_B,0.3807763401109057,0.475785453914251,0.07175226586102719,0.2902684563758389,0.3888888888888889,0.29072473404255317
LeroyDyer/CheckPoint_C,0.28650646950092423,0.4556500607533414,0.05513595166163142,0.2709731543624161,0.43386243386243384,0.30211103723404253
LeroyDyer/CheckPoint_R1,0.12014787430683918,0.41989237979517446,0.04305135951661632,0.27432885906040266,0.4021164021164021,0.22049534574468085
LeroyDyer/LCARS_AI_001,0.2513863216266174,0.4235375802812012,0.023413897280966767,0.2634228187919463,0.43783068783068785,0.2670378989361702
LeroyDyer/LCARS_AI_1x4_003_SuperAI,0.3438077634011091,0.4893247700052074,0.05740181268882175,0.2827181208053691,0.4497354497354497,0.29720744680851063
LeroyDyer/LCARS_AI_StarTrek_Computer,0.2920517560073937,0.44159000173580976,0.04078549848942598,0.2676174496644295,0.3941798941798942,0.24584441489361702
LeroyDyer/LCARS_TOP_SCORE,0.3789279112754159,0.5105016490192675,0.06722054380664652,0.2860738255033557,0.42857142857142855,0.3031083776595745
LeroyDyer/Mixtral_AI_SwahiliTron_7b,0.10536044362292052,0.3015101544870682,0.013595166163141994,0.2651006711409396,0.3412698412698413,0.12076130319148937
LeroyDyer/SpydazWebAI_Human_AGI,0.2735674676524954,0.3337962159347336,0.014350453172205438,0.2827181208053691,0.3955026455026455,0.1478557180851064
LeroyDyer/SpydazWebAI_Human_AGI_001,0.24953789279112754,0.34108661690678704,0.019637462235649546,0.2986577181208054,0.39814814814814814,0.14261968085106383
LeroyDyer/SpydazWeb_AI_CyberTron_Ultra_7b,0.11090573012939002,0.4785627495226523,0.013595166163141994,0.29278523489932884,0.4126984126984127,0.2865691489361702
LeroyDyer/SpydazWeb_AI_HumanAGI_001_M2,0.33826247689463956,0.4868946363478563,0.03851963746223565,0.28942953020134227,0.4497354497354497,0.300531914893617
LeroyDyer/SpydazWeb_AI_HumanAGI_002,0.34750462107208874,0.5021697621940635,0.06646525679758308,0.28691275167785235,0.48544973544973546,0.3058510638297872
LeroyDyer/SpydazWeb_AI_HumanAI_001,0.1589648798521257,0.33258114910605796,0.01661631419939577,0.28859060402684567,0.38492063492063494,0.1270777925531915
LeroyDyer/SpydazWeb_AI_HumanAI_006,0.09057301293900184,0.32667939593820516,0.010574018126888218,0.2802013422818792,0.3558201058201058,0.11353058510638298
LeroyDyer/SpydazWeb_AI_HumanAI_007,0.2698706099815157,0.33952438812706126,0.022658610271903322,0.28859060402684567,0.4087301587301587,0.13522273936170212
LeroyDyer/SpydazWeb_AI_HumanAI_009_CHAT,0.24214417744916822,0.3289359486200312,0.01661631419939577,0.28104026845637586,0.4126984126984127,0.1432845744680851
LeroyDyer/SpydazWeb_AI_HumanAI_010_CHAT,0.18484288354898337,0.33153966325290746,0.01812688821752266,0.25922818791946306,0.4126984126984127,0.14303523936170212
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT,0.2532347504621072,0.35132789446276685,0.014350453172205438,0.27936241610738255,0.38227513227513227,0.15949135638297873
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,0.3068391866913124,0.39697969102586356,0.0256797583081571,0.29278523489932884,0.42328042328042326,0.2018783244680851
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,0.33271719038817005,0.4835965978128797,0.05513595166163142,0.29278523489932884,0.3915343915343915,0.2956283244680851
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,0.24399260628465805,0.45391425099809063,0.0445619335347432,0.29949664429530204,0.4246031746031746,0.23179853723404256
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,0.24029574861367836,0.3124457559451484,0.015105740181268883,0.2911073825503356,0.3439153439153439,0.11070478723404255
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,0.30868761552680224,0.44471445929526127,0.04003021148036254,0.31291946308724833,0.414021164021164,0.2388630319148936
LeroyDyer/SpydazWeb_AI_HumanAI_RP,0.19408502772643252,0.3311925013018573,0.01283987915407855,0.2751677852348993,0.38756613756613756,0.1323969414893617
LeroyDyer/SpydazWeb_AI_HumanAI_TextVision,0.23844731977818853,0.3318868252039576,0.014350453172205438,0.29194630872483224,0.39285714285714285,0.13871343085106383
LeroyDyer/SpydazWeb_HumanAI_M1,0.28835489833641403,0.3541051900711682,0.024924471299093656,0.2676174496644295,0.3664021164021164,0.1663065159574468
LeroyDyer/SpydazWeb_HumanAI_M2,0.3123844731977819,0.39125151883353587,0.028700906344410877,0.27936241610738255,0.37433862433862436,0.2010472074468085
LeroyDyer/SpydazWeb_HumanAI_M3,0.10351201478743069,0.30914771741017183,0.00906344410876133,0.2709731543624161,0.39021164021164023,0.11486037234042554
LeroyDyer/_Spydaz_Web_AI_12,0.2088724584103512,0.31279291789619856,0.013595166163141994,0.2684563758389262,0.35714285714285715,0.11369680851063829
LeroyDyer/_Spydaz_Web_AI_14,0.12014787430683918,0.296823468147891,0.012084592145015106,0.26593959731543626,0.3386243386243386,0.11394614361702128
LeroyDyer/_Spydaz_Web_AI_AGI_R1_001,0.3974121996303142,0.4596424231904183,0.0634441087613293,0.2676174496644295,0.4246031746031746,0.2734375
LeroyDyer/_Spydaz_Web_AI_AGI_R1_002,0.47504621072088726,0.46641208123589656,0.0581570996978852,0.2684563758389262,0.4246031746031746,0.28939494680851063
LeroyDyer/_Spydaz_Web_AI_AGI_R1_MUSR,0.41404805914972276,0.46484985245617083,0.06042296072507553,0.28439597315436244,0.48544973544973546,0.2828291223404255
LeroyDyer/_Spydaz_Web_AI_AGI_R1_MasterCoder,0.35489833641404805,0.46780072904009723,0.06117824773413897,0.276006711409396,0.4708994708994709,0.27194148936170215
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_001,0.4011090573012939,0.4823815309842041,0.06948640483383686,0.27684563758389263,0.47619047619047616,0.2681183510638298
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_003,0.5637707948243993,0.47318173928137475,0.06948640483383686,0.28104026845637586,0.4193121693121693,0.29986702127659576
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_AdvancedStudent,0.5378927911275416,0.4917549036625586,0.054380664652567974,0.29194630872483224,0.5185185185185185,0.2999501329787234
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_Student,0.5212569316081331,0.4879361222010068,0.0513595166163142,0.2902684563758389,0.5079365079365079,0.292719414893617
LeroyDyer/_Spydaz_Web_AI_AGI_R1_Math_Teacher,0.5249537892791127,0.4794306544002777,0.054380664652567974,0.2860738255033557,0.5211640211640212,0.2956283244680851
